Population,Sample,LPu15,LPu23,LPu24,LPu25_12,LPu28,MS4,LPu03,LPu09,LPh1,LPh2,LPh3,LPh4,LPh5,LPh6,LPh7,x,y
56,RNE.18b,185,312,239,234,274,184,187,425,227,165,106,197,157,121,150,23.15475588,-242.6701898
56,RNE.19b,185,312,239,218,274,238,187,632,219,157,102,206,155,121,198,28.40488205,-244.7600117
56,RNE.19c,185,312,239,236,274,238,187,614,219,157,102,206,155,121,198,28.40488205,-244.7600117
56,RNE.20a,185,312,239,236,270,238,187,200,219,157,102,206,155,121,198,42.86769679,-239.8196579
56,RNE.20b,185,312,239,236,274,238,187,605,219,157,102,206,157,121,198,42.86769679,-239.8196579
57,RNL1.01,187,312,239,218,274,238,189,668,229,167,104,197,155,121,150,0,0
57,RNL1.02a,187,312,239,218,276,242,189,749,229,165,101,197,157,121,150,10.7779531,-5.097643597
57,RNL1.02b,185,312,239,218,274,184,187,425,221,157,102,206,155,121,198,10.7779531,-5.097643597
57,RNL1.03,181,312,239,250,274,238,187,425,219,157,102,206,157,121,198,24.90103234,-6.328470734
57,RNL1.04a,185,312,239,218,274,238,189,182,231,168,102,197,155,121,157,33.5113217,-2.227477092
57,RNL1.04b,185,312,239,218,274,233,189,605,227,167,104,197,155,121,150,33.5113217,-2.227477092
57,RNL1.05a,157,312,239,218,274,238,189,632,223,158,102,206,159,121,198,77.71822928,-7.696735196
57,RNL1.05b,187,312,239,218,274,238,189,641,229,167,104,197,155,121,150,77.71822928,-7.696735196
57,RNL1.06,185,312,239,230,274,238,189,443,227,168,104,197,155,121,150,80.68105773,-15.00089573
57,RNL1.07a,187,312,239,218,274,184,189,443,229,165,104,199,157,121,150,-48.06956615,-26.30439684
57,RNL1.07b,185,312,239,236,274,238,187,605,231,167,102,199,155,121,160,-48.06956615,-26.30439684
57,RNL1.08a,187,312,239,218,274,238,187,533,227,167,104,197,155,121,150,-45.60192009,-22.47669822
57,RNL1.08b,185,312,239,218,270,238,189,461,219,167,104,197,155,121,150,-45.60192009,-22.47669822
57,RNL1.09a,185,312,239,218,270,238,187,605,229,165,104,197,157,121,150,-46.01435444,-13.20006082
57,RNL1.09b,185,312,239,252,274,184,189,416,233,167,102,199,155,121,157,-46.01435444,-13.20006082
57,RNL1.09c,185,312,239,218,274,238,189,443,219,157,102,210,157,121,198,-46.01435444,-13.20006082
57,RNL1.10a,187,312,239,218,274,238,187,587,219,157,102,208,155,121,182,67.70463258,19.7426935
57,RNL1.10b,185,312,239,218,274,238,189,578,229,167,104,199,155,121,150,67.70463258,19.7426935
57,RNL1.10c,185,312,239,228,278,238,187,497,219,157,102,206,155,121,198,67.70463258,19.7426935
57,RNL1.11a,185,312,239,230,270,238,189,470,229,157,99,193,141,118,160,67.70463258,19.7426935
57,RNL1.11b,157,312,239,218,274,238,189,623,219,157,102,206,155,121,198,67.70463258,19.7426935
57,RNL1.12a,187,312,239,222,274,233,187,659,219,157,102,206,155,121,195,72.96980333,19.97696203
57,RNL1.12b,185,312,239,240,274,238,189,416,227,168,104,197,159,121,150,72.96980333,19.97696203
57,RNL1.12c,185,312,239,218,274,238,189,407,256,167,104,197,155,121,150,72.96980333,19.97696203
57,RNL1.12d,185,312,239,240,274,238,189,416,227,168,104,197,159,121,150,72.96980333,19.97696203
57,RNL1.13a,185,312,239,218,278,238,187,605,227,158,104,197,143,121,150,77.98730816,25.77721482
57,RNL1.13b,187,312,239,218,274,238,189,614,223,157,99,193,146,118,154,77.98730816,25.77721482
57,RNL1.14a,187,279,239,230,274,238,187,425,229,168,104,197,159,121,150,56.62693482,11.81383649
57,RNL1.14b,187,312,239,218,274,238,187,641,227,165,104,197,159,121,150,56.62693482,11.81383649
57,RNL1.15,185,312,239,218,274,242,189,605,219,157,102,208,155,121,198,37.4863281,7.244332201
57,RNL1.16a,185,312,239,218,274,184,187,713,229,165,106,197,143,121,150,78.31752902,18.3559133
57,RNL1.16b,185,312,239,218,274,238,187,443,219,157,102,206,155,121,198,78.31752902,18.3559133
57,RNL1.16c,189,312,239,218,270,238,187,479,227,167,104,197,155,121,150,78.31752902,18.3559133
57,RNL1.16d,185,312,239,218,274,238,187,641,229,167,104,197,155,121,150,78.31752902,18.3559133
57,RNL1.17b,185,312,239,226,270,184,189,605,221,157,102,206,155,121,198,35.73126491,7.166260079
57,RNL1.18a,185,312,239,218,274,238,189,641,221,157,102,195,155,121,136,118.9116192,133.5614576
57,RNL1.18b,187,312,241,220,270,238,189,650,221,157,102,206,155,121,198,118.9116192,133.5614576
57,RNL1.19,185,312,239,234,274,184,187,425,219,157,102,206,155,121,198,99.22454859,121.5312418
57,RNL1.20a,185,312,239,218,274,184,187,551,231,167,102,199,155,121,150,110.0232054,155.4738479
57,RNL1.20b,185,312,239,218,274,184,187,551,231,167,102,199,155,121,150,110.0232054,155.4738479
58,RNN.01a,185,312,239,222,274,238,187,587,219,157,102,206,155,121,189,0,0
58,RNN.01b,185,312,239,222,274,238,187,587,219,157,102,206,155,121,189,0,0
58,RNN.01c,185,312,239,222,274,238,187,587,219,157,102,206,155,121,189,0,0
58,RNN.02,185,312,239,218,274,184,189,425,219,157,102,208,155,121,198,-0.753974242,16.69482077
58,RNN.03a,185,312,239,228,274,238,189,623,227,167,104,197,155,121,150,19.70257806,71.52290546
58,RNN.03b,185,312,239,218,274,233,189,614,219,157,102,208,155,121,198,19.70257806,71.52290546
58,RNN.03c,185,312,239,228,274,238,189,623,227,167,104,197,155,121,150,19.70257806,71.52290546
58,RNN.04a,183,312,239,218,270,238,189,434,221,165,102,202,159,121,150,19.70257806,71.52290546
58,RNN.04b,183,312,239,218,270,238,189,434,221,165,102,202,159,121,150,19.70257806,71.52290546
58,RNN.05c,185,312,239,218,274,238,189,479,219,157,101,206,155,121,198,31.43572671,75.77042544
58,RNN.07a,189,312,239,230,274,184,187,434,219,157,102,208,155,121,198,13.2944894,71.23346596
58,RNN.07b,185,312,239,230,270,184,189,218,221,157,102,206,157,121,198,13.2944894,71.23346596
58,RNN.07c,185,312,239,218,274,238,187,434,219,157,102,206,155,121,198,13.2944894,71.23346596
58,RNN.08a,185,312,239,232,274,238,189,578,219,157,102,206,155,121,198,36.10302826,53.67608152
58,RNN.08b,187,312,239,218,276,238,187,434,227,167,104,199,155,121,157,36.10302826,53.67608152
58,RNN.08c,157,312,239,228,276,238,187,614,219,157,102,206,155,121,198,36.10302826,53.67608152
58,RNN.09a,187,312,239,218,274,238,187,533,215,167,104,197,155,121,150,36.68959286,40.69122468
58,RNN.09c,189,312,239,230,278,238,189,632,227,167,104,197,155,121,150,36.68959286,40.69122468
58,RNN.10,185,312,239,218,274,238,187,506,219,157,102,206,155,121,198,42.8526685,26.09951438
58,RNN.11b,185,312,239,218,274,238,189,452,227,167,106,197,155,121,150,39.19085723,25.9340962
58,RNN.11c,185,312,239,222,270,184,187,416,227,167,104,197,155,121,163,39.19085723,25.9340962
58,RNN.12a,185,312,239,218,274,238,189,596,219,157,102,206,155,121,198,52.34240529,19.09315899
58,RNN.12b,185,312,239,218,274,184,189,596,235,167,102,197,157,121,150,52.34240529,19.09315899
58,RNN.12c,187,312,239,224,270,184,187,434,219,157,102,206,152,121,198,52.34240529,19.09315899
58,RNN.12d,185,312,239,228,276,233,189,587,221,158,102,204,155,121,136,52.34240529,19.09315899
58,RNN.13a,185,312,241,218,270,242,187,578,221,157,102,206,155,121,198,-65.89266906,220.0761828
58,RNN.13b,185,312,239,218,274,242,187,398,219,157,102,206,157,121,198,-65.89266906,220.0761828
58,RNN.13c,185,312,241,218,270,184,189,560,219,157,102,206,155,121,198,-65.89266906,220.0761828
58,RNN.14a,185,312,239,226,274,238,187,596,219,157,102,206,155,121,198,-48.49409279,200.4153356
58,RNN.14b,185,312,239,236,274,238,189,578,219,157,102,208,155,121,198,-48.49409279,200.4153356
58,RNN.14c,185,312,239,222,270,184,189,425,219,157,102,206,157,118,198,-48.49409279,200.4153356
58,RNN.15a,185,312,239,218,274,238,187,632,219,157,102,206,155,121,198,-106.7621158,251.688962
59,RNO.01a,185,312,239,250,270,184,189,623,229,167,104,182,157,121,150,0,0
59,RNO.01c,187,312,239,218,274,184,189,425,217,157,102,210,155,121,198,0,0
59,RNO.01d,185,312,239,218,274,238,189,632,233,168,102,197,152,121,157,0,0
59,RNO.02,185,312,239,230,274,184,189,650,219,157,101,208,155,121,204,8.434174171,8.927819375
59,RNO.03,185,312,239,218,270,238,187,443,221,157,102,195,155,121,136,8.434174171,8.927819375
59,RNO.04,185,312,239,222,270,184,187,416,229,167,104,199,155,121,150,6.568862032,7.149998805
59,RNO.05a,187,312,239,218,270,238,187,641,229,167,104,187,157,121,150,9.487587359,12.59963364
59,RNO.06a,187,312,239,220,274,233,187,578,219,157,102,206,159,121,198,17.68020606,15.96166762
59,RNO.06b,185,312,239,236,274,238,189,560,221,157,102,206,152,121,198,17.68020606,15.96166762
59,RNO.07,185,312,239,218,274,238,189,470,229,168,106,197,134,121,150,18.89460913,23.34402302
59,RNO.08,185,312,239,276,276,238,189,425,219,157,104,208,157,121,198,18.89460913,23.34402302
59,RNO.09,181,312,239,250,274,238,187,425,219,157,104,206,155,121,198,25.86587839,39.77040322
59,RNO.10a,185,312,239,222,274,238,189,443,219,157,102,206,155,121,189,26.34886277,50.90201954
59,RNO.10b,187,312,239,218,274,233,187,506,229,167,104,197,155,121,157,26.34886277,50.90201954
59,RNO.10c,187,312,239,218,270,238,187,371,229,167,104,197,155,121,150,26.34886277,50.90201954
59,RNO.11a,185,312,239,218,270,184,191,461,219,157,101,206,155,121,198,29.18703084,54.49640076
59,RNO.11b,187,312,239,218,270,184,189,497,221,157,102,202,155,130,150,29.18703084,54.49640076
59,RNO.12,185,312,239,226,270,238,191,641,229,168,104,197,157,121,150,31.21329833,59.98477196
59,RNO.16a,185,312,239,218,274,238,187,362,221,158,102,206,155,121,198,-97.29613419,-181.6529777
59,RNO.16b,187,312,239,218,274,233,189,497,219,157,102,210,155,121,198,-97.29613419,-181.6529777
59,RNO.18,185,312,239,218,276,238,189,533,229,167,104,197,155,121,150,-116.650839,-297.9147502
59,RNO.19,185,312,239,218,276,238,189,506,229,167,104,197,155,121,150,-118.68377,-282.9563513
59,RNO.20a,185,312,239,218,274,233,189,614,227,167,104,197,150,121,150,-118.4420772,-277.3905513
59,RNO.20b,185,312,241,218,270,238,189,434,221,157,102,206,155,121,198,-118.4420772,-277.3905513
60,RNS.01a,185,312,239,224,270,238,187,452,219,157,102,206,155,121,189,0,0
60,RNS.01b,185,312,239,224,270,238,187,452,219,157,102,206,155,121,189,0,0
60,RNS.01c,185,312,239,224,270,238,187,416,219,165,102,199,159,127,198,0,0
60,RNS.02a,187,312,239,218,274,184,187,596,227,168,104,197,157,121,150,-24.7398122,23.42604873
60,RNS.02b,185,312,239,228,274,233,187,587,227,167,104,197,155,121,150,-24.7398122,23.42604873
60,RNS.02c,183,312,239,220,274,238,187,704,229,165,104,197,159,121,157,-24.7398122,23.42604873
60,RNS.03a,185,312,239,218,274,238,187,416,227,167,104,197,157,121,150,-33.33145128,49.84029586
60,RNS.03b,185,312,239,220,274,238,189,605,219,157,102,208,155,121,201,-33.33145128,49.84029586
60,RNS.03c,187,312,239,226,274,184,187,614,231,165,104,199,155,121,140,-33.33145128,49.84029586
60,RNS.04b,187,312,239,240,274,238,187,632,229,167,104,197,155,121,150,-20.08389231,8.34366861
60,RNS.04c,185,312,239,238,274,238,189,605,227,167,104,197,155,121,150,-20.08389231,8.34366861
60,RNS.06a,185,312,239,218,274,242,187,632,221,167,104,199,155,121,150,-86.6334224,31.80118091
60,RNS.06b,185,312,239,218,274,238,189,452,204,157,102,206,155,121,198,-86.6334224,31.80118091
60,RNS.07,185,312,239,224,274,233,187,641,219,157,102,208,155,121,198,-86.6334224,31.80118091
60,RNS.08a,187,312,239,218,274,242,189,632,219,157,102,206,146,121,198,-87.60509948,29.98612433
60,RNS.08b,187,312,239,218,270,238,189,380,219,157,102,208,159,121,198,-87.60509948,29.98612433
60,RNS.09a,187,312,239,218,274,242,189,632,219,157,102,206,146,121,198,-90.26846479,30.10655821
60,RNS.09b,185,312,239,224,274,233,187,641,219,157,102,208,155,121,198,-90.26846479,30.10655821
60,RNS.10a,185,312,239,216,270,238,187,425,229,168,104,201,157,121,150,-90.26846479,30.10655821
60,RNS.10b,185,312,239,234,274,184,187,200,227,165,102,191,171,121,150,-90.26846479,30.10655821
60,RNS.12a,185,312,239,218,274,184,189,506,219,157,102,208,155,121,198,33.73624618,-1.524463883
60,RNS.12b,187,312,239,224,274,238,189,434,219,157,102,206,157,121,198,33.73624618,-1.524463883
60,RNS.12c,187,312,239,224,274,238,189,434,219,157,102,206,157,121,198,33.73624618,-1.524463883
60,RNS.13,185,312,239,220,274,238,187,497,227,168,104,197,155,121,150,-61.99213735,45.55898388
60,RNS.14,185,312,239,218,274,238,189,488,231,167,102,199,155,121,147,-61.99213735,45.55898388
60,RNS.15,185,312,239,218,274,184,187,614,223,157,102,206,155,121,198,-51.05231763,71.09030126
61,SA5.02,161,312,239,240,270,238,187,362,246,158,99,241,163,118,173,-28.19077862,-10.2606043
61,SA5.03,171,312,239,236,272,204,187,182,240,158,99,243,169,118,176,-30.58491963,-16.83845265
61,SA5.04,157,312,239,238,270,238,189,182,237,158,99,241,157,118,185,-33.79885768,-20.66867486
61,SA5.05,203,312,239,232,272,238,189,362,204,167,320,187,146,140,179,-37.9030994,-31.94498631
61,SA5.06,173,312,239,216,270,238,187,200,250,158,99,248,169,118,163,-39.8727149,-32.29228267
61,SA5.07,161,312,239,238,274,238,187,362,246,158,99,245,167,121,173,-37.94435207,-34.59041599
61,SA5.08,161,312,239,240,272,238,189,182,246,158,99,247,169,118,163,-37.00465945,-34.93243614
61,SA5.09,161,312,239,248,270,238,189,200,252,158,99,248,169,118,163,-37.00465945,-42.93243614
61,SA5.11,171,312,239,242,270,238,189,389,244,158,99,245,165,118,173,8.633496273,-44.984557
61,SA5.12,173,312,239,240,270,204,189,182,221,158,99,241,167,118,163,23.63349627,-70.96531911
61,SA5.13,177,312,239,258,270,238,187,182,248,158,99,247,167,121,160,23.63349627,-80.96531911
61,SA5.14,177,312,239,258,270,238,187,182,248,158,99,247,167,121,160,29.63349627,-80.96531911
61,SA5.15,171,312,239,236,272,204,187,182,237,158,99,227,167,118,176,43.72888559,-86.09562126
61,SA5.16,171,312,239,238,272,238,187,182,231,161,97,182,148,127,163,42.51334834,-92.98927553
61,SA5.17,177,312,239,258,270,238,187,182,248,158,99,243,167,121,176,47.51334834,-92.98927553
61,SA5.18,177,312,239,258,270,238,187,182,248,158,99,229,167,121,160,43.1721439,-68.36908171
61,SA5.19,175,312,239,258,270,238,187,182,250,158,99,243,167,121,173,48.09618266,-67.50084082
61,SA5.20,171,312,239,186,272,238,189,200,229,170,318,187,150,140,185,43.99194094,-56.22452937
61,SA5.21,173,312,239,238,272,204,187,407,233,158,99,243,165,118,176,43.99194094,-52.22452937
61,SA5.23,171,312,239,216,274,238,187,182,246,162,97,178,150,137,157,51.49194094,-36.23414831
61,SA5.24,175,312,239,258,270,238,189,182,248,158,97,189,148,137,147,54.49194094,-36.23414831
62,SA6.01,173,312,239,234,272,238,187,407,229,155,101,182,188,133,176,0,0
62,SA6.02,146,312,239,196,274,204,189,191,208,161,101,168,173,133,185,17.32050808,-10
62,SA6.03,171,312,239,238,272,238,187,443,229,161,101,189,169,121,191,167.3205081,-269.8076211
62,SA6.04,157,312,239,226,272,238,187,182,227,161,97,189,161,137,182,70.90236662,-384.7142876
62,SA6.05,175,312,239,196,272,238,187,182,235,162,102,185,165,133,182,76.68745511,-391.6086876
62,SA6.06,157,312,239,226,272,238,187,182,227,161,97,189,161,137,182,66.42685081,-419.7994662
62,SA6.08,171,312,239,238,272,238,187,200,231,162,101,168,163,124,198,59.37915615,-417.2343151
62,SA6.09,159,312,239,242,272,238,187,200,235,161,99,243,155,118,167,58.68456344,-421.1735462
62,SA6.10,161,312,239,238,272,238,187,326,198,161,101,168,157,137,201,55.62038567,-423.7446966
62,SA6.11,161,312,239,238,272,238,187,326,204,161,101,168,157,137,204,55.58574465,-423.7246966
62,SA6.12,159,312,239,242,272,238,187,200,237,161,99,243,155,118,167,52.58574465,-423.7246966
62,SA6.14,157,312,239,238,272,238,189,200,235,161,101,185,169,121,133,-538.2989072,-539.9136032
62,SA6.16,171,312,239,240,270,204,189,416,229,161,101,187,173,121,204,-560.0363663,-551.9211993
62,SA6.19,171,312,239,188,272,238,187,209,221,161,97,191,159,133,157,-556.5722647,-549.0211993
62,SA6.20,171,312,239,236,272,238,189,209,227,161,102,185,167,121,189,-578.2228998,-561.5211993
62,SA6.21,173,312,239,234,274,238,187,209,215,161,101,172,171,133,189,-593.2228998,-561.5211993
62,SA6.23,169,312,239,232,270,204,189,425,229,161,102,185,159,121,189,-591.8337144,-569.6996613
62,SA6.25,171,312,239,234,270,204,189,434,227,162,101,185,171,121,195,-595.0145017,-578.4388027
62,SA6.26,171,312,239,236,272,238,189,209,227,161,102,185,167,121,189,-612.3350098,-568.4388027
62,SA6.28,171,312,239,232,272,238,187,182,227,161,101,189,167,121,217,-622.6001769,-560.0945625
62,SA6.29,171,312,239,236,270,204,187,200,227,161,101,187,150,140,157,-653.2419546,-534.3830581
62,SA6.30,157,312,239,234,270,238,187,407,219,162,101,189,171,144,173,-652.9355368,-534.6401732
63,SA10.01,175,312,239,238,270,238,187,200,240,162,101,187,163,121,195,0,0
63,SA10.02,171,312,239,236,272,238,189,209,227,161,101,185,169,121,204,6.13E-15,-50
63,SA10.04,171,312,239,240,270,204,189,416,229,161,101,187,173,121,213,-143.7684475,-242.4334522
63,SA10.05,173,312,239,218,272,238,189,182,229,161,102,168,148,133,182,-96.78381643,-225.332445
63,SA10.06,171,312,239,238,272,238,187,425,198,161,101,195,180,144,198,-124.1454279,-150.1570353
63,SA10.07,157,312,239,236,270,238,189,434,240,158,99,247,163,118,167,-312.0839521,-81.75300667
63,SA10.08,171,312,239,226,272,238,187,200,227,162,101,185,173,121,185,-341.6281846,-86.962452
63,SA10.09,157,312,239,230,272,238,189,200,229,162,101,168,155,133,207,-371.1724172,-92.17189733
63,SA10.14,171,312,239,240,272,238,187,362,227,165,102,193,178,130,179,-413.8136067,-105.0834374
63,SA10.15,171,312,239,240,270,204,189,416,229,161,101,187,173,121,213,-452.1158288,-72.94405694
63,SA10.16,171,312,239,240,270,204,189,416,229,161,101,187,173,121,213,-459.7762733,-66.51618084
63,SA10.17,161,312,239,196,272,238,187,254,227,162,101,168,157,124,201,-489.7762733,-66.51618084
63,SA10.18,171,312,239,238,270,238,189,200,201,161,97,187,171,137,201,-333.8917006,-156.5161808
63,SA10.19,173,312,239,238,272,238,189,398,219,161,97,187,159,127,182,-326.9980463,-155.3006436
63,SA10.20,171,312,239,234,270,204,189,191,233,161,102,168,175,133,173,-329.0818245,-143.4829506
63,SA10.21,171,312,239,238,270,204,189,416,231,161,101,187,173,121,213,-325.0818245,-136.5547473
63,SA10.23,171,312,239,224,272,204,187,416,235,161,102,185,188,121,173,-330.3977735,-129.441584
63,SA10.24,171,312,239,238,270,204,189,416,231,161,101,187,173,121,195,-150.3977735,-129.441584
63,SA10.25,171,312,239,238,270,204,189,416,231,161,101,187,173,121,213,-136.3023842,-134.5718862
63,SA10.26,175,312,239,236,272,238,187,200,229,161,101,231,159,118,182,-7.744862257,18.63700244
64,SO.01,185,312,239,226,274,184,187,209,219,157,102,202,157,121,150,0,-20
64,SO.02,185,312,239,218,270,238,189,434,219,157,102,202,155,121,150,-7,-45
64,SO.04,185,312,239,228,274,184,189,182,223,165,102,202,155,121,154,28,-40
64,SO.06,185,312,239,220,274,238,187,668,219,165,102,204,155,121,150,1050,-25
64,SO.08a,185,312,239,218,274,238,189,515,219,165,102,208,157,121,150,1060,-45
64,SO.09,185,312,239,230,270,238,187,596,219,157,102,204,155,121,150,1000,-80
64,SO.10,185,312,239,228,274,238,187,641,219,165,102,202,155,121,154,-1010,-110
64,SO.11,185,312,239,218,274,238,187,614,219,165,102,206,157,121,150,-1010,-95
64,SO.12,185,312,239,218,270,238,189,452,219,167,102,202,155,121,150,-1010,-85
64,SO.13,185,312,239,218,270,238,189,452,219,167,102,202,155,121,150,-1015,-83
64,SO.14,165,312,239,224,274,233,187,425,219,165,102,202,155,121,154,-1020,-75
64,SO.15,185,312,239,218,274,238,189,434,223,165,102,202,155,121,150,-1012,-57
64,SO.16,189,312,241,224,274,238,189,425,219,165,102,204,155,121,147,-1013,-57
64,SO.17,187,312,241,218,274,238,189,425,219,158,102,204,157,121,150,-1013,-53
64,SO.19,165,312,241,218,274,184,189,605,219,157,104,204,165,121,150,-1042,-45
